Timestamp,Temperature[degC],Humidity[percent],PM[ug/m^3],PM[V],Latitude[deg],Longitude[deg],Altitude[m]
03/19/2017 00:14:17,20.97,62.97,25.92,1.672,---,---,---
03/19/2017 00:15:17,20.94,62.79,26.10,1.679,---,---,---
03/19/2017 00:16:17,20.90,62.83,27.47,1.732,---,---,---
03/19/2017 00:17:17,20.88,62.68,25.06,1.638,---,---,---
03/19/2017 00:18:17,20.85,63.01,25.13,1.640,---,---,---
03/19/2017 00:19:17,20.83,63.19,26.94,1.712,---,---,---
03/19/2017 00:20:18,20.81,62.92,25.19,1.643,---,---,---
03/19/2017 00:21:17,20.78,63.24,24.38,1.610,---,---,---
03/19/2017 00:22:17,20.77,63.36,22.28,1.522,---,---,---
03/19/2017 00:23:17,20.76,63.43,25.00,1.635,---,---,---
03/19/2017 00:24:17,20.74,63.46,25.50,1.655,---,---,---
03/19/2017 00:25:17,20.73,63.51,25.03,1.636,---,---,---
03/19/2017 00:26:17,20.72,63.65,26.56,1.697,---,---,---
03/19/2017 00:27:17,20.71,63.70,25.87,1.670,---,---,---
03/19/2017 00:28:17,20.70,63.68,22.88,1.547,---,---,---
03/19/2017 00:29:17,20.70,63.65,24.99,1.635,---,---,---
03/19/2017 00:30:17,20.69,62.93,27.50,1.733,---,---,---
03/19/2017 00:31:17,20.68,62.89,26.26,1.685,---,---,---
03/19/2017 00:32:17,20.67,63.30,25.76,1.665,---,---,---
03/19/2017 00:33:17,20.67,63.18,25.89,1.671,---,---,---
03/19/2017 00:34:17,20.66,63.06,25.91,1.671,---,---,---
03/19/2017 00:35:17,20.65,63.04,26.40,1.691,---,---,---
03/19/2017 00:36:18,20.64,63.11,25.70,1.663,---,---,---
03/19/2017 00:37:17,20.63,63.10,24.66,1.621,---,---,---
03/19/2017 00:38:17,20.62,63.20,25.60,1.659,---,---,---
03/19/2017 00:39:17,20.62,63.24,26.88,1.709,---,---,---
03/19/2017 00:40:17,20.61,63.25,25.72,1.664,---,---,---
03/19/2017 00:41:17,20.60,63.29,25.51,1.655,---,---,---
03/19/2017 00:42:17,20.59,63.31,26.66,1.701,---,---,---
03/19/2017 00:43:17,20.58,63.26,23.99,1.594,---,---,---
03/19/2017 00:44:17,20.57,63.30,24.63,1.620,---,---,---
03/19/2017 00:45:17,20.56,63.26,25.13,1.640,---,---,---
03/19/2017 00:46:17,20.55,63.34,25.80,1.667,---,---,---
03/19/2017 00:47:17,20.54,63.38,26.55,1.697,---,---,---
03/19/2017 00:48:17,20.54,63.36,26.69,1.702,---,---,---
03/19/2017 00:49:17,20.53,63.35,24.45,1.613,---,---,---
03/19/2017 00:50:17,20.53,63.34,24.41,1.611,---,---,---
03/19/2017 00:51:17,20.52,63.34,25.12,1.640,---,---,---
03/19/2017 00:52:18,20.52,63.32,24.45,1.613,---,---,---
03/19/2017 00:53:17,20.51,63.39,23.92,1.591,---,---,---
03/19/2017 00:54:17,20.51,63.37,22.85,1.546,---,---,---
03/19/2017 00:55:17,20.51,63.43,23.16,1.559,---,---,---
03/19/2017 00:56:17,20.50,63.74,26.07,1.678,---,---,---
03/19/2017 00:57:17,20.49,63.59,23.42,1.570,---,---,---
03/19/2017 00:58:17,20.49,63.62,23.18,1.560,---,---,---
03/19/2017 00:59:17,20.49,63.53,24.97,1.634,---,---,---
03/19/2017 01:00:17,20.49,63.70,24.91,1.632,---,---,---
03/19/2017 01:01:17,20.57,70.47,8.69,0.809,---,---,---
03/19/2017 01:02:17,20.69,71.69,1.24,0.288,---,---,---
03/19/2017 01:03:18,20.81,70.92,0.93,0.264,---,---,---
03/19/2017 01:04:17,20.93,70.42,0.00,0.155,---,---,---
03/19/2017 01:05:17,21.05,70.01,0.00,0.163,---,---,---
03/19/2017 01:06:17,21.17,69.80,0.28,0.215,---,---,---
03/19/2017 01:07:17,21.28,68.38,0.00,0.143,---,---,---
03/19/2017 01:08:17,21.38,68.60,0.00,0.180,---,---,---
03/19/2017 01:09:17,21.48,67.63,1.33,0.294,---,---,---
03/19/2017 01:10:17,21.58,67.22,0.00,0.112,---,---,---
03/19/2017 01:11:17,21.68,67.67,0.00,0.158,---,---,---
03/19/2017 01:12:17,21.77,67.61,1.22,0.286,---,---,---
03/19/2017 01:13:17,21.86,67.11,0.00,0.129,---,---,---
03/19/2017 01:14:18,21.93,66.44,0.00,0.145,---,---,---
03/19/2017 01:15:17,22.00,66.46,0.24,0.212,---,---,---
03/19/2017 01:16:17,22.06,66.06,0.00,0.175,---,---,---
03/19/2017 01:17:17,22.12,65.75,0.00,0.158,---,---,---
03/19/2017 01:18:17,22.18,65.76,0.61,0.240,---,---,---
03/19/2017 01:19:17,22.23,65.49,0.96,0.267,---,---,---
03/19/2017 01:20:17,22.28,65.12,0.56,0.236,---,---,---
03/19/2017 01:21:17,22.33,64.98,0.69,0.246,---,---,---
03/19/2017 01:22:17,22.36,65.61,3.21,0.434,---,---,---
03/19/2017 01:23:17,22.40,66.30,1.78,0.328,---,---,---
03/19/2017 01:24:17,22.45,67.03,0.20,0.209,---,---,---
03/19/2017 01:25:18,22.49,66.81,0.00,0.158,---,---,---
03/19/2017 01:26:17,22.54,67.11,0.00,0.194,---,---,---
03/19/2017 01:27:17,22.58,66.97,0.00,0.189,---,---,---
03/19/2017 01:28:17,22.63,67.30,0.00,0.167,---,---,---
03/19/2017 01:29:17,22.68,67.56,1.40,0.300,---,---,---
03/19/2017 01:30:17,22.71,66.43,0.39,0.223,---,---,---
03/19/2017 01:31:17,22.75,66.72,0.81,0.255,---,---,---
03/19/2017 01:32:17,22.79,67.18,0.00,0.086,---,---,---
03/19/2017 01:33:17,22.82,67.00,0.00,0.156,---,---,---
03/19/2017 01:34:17,22.85,66.98,0.00,0.120,---,---,---
03/19/2017 01:35:17,22.89,66.52,0.00,0.192,---,---,---
03/19/2017 01:36:18,22.93,66.24,0.00,0.153,---,---,---
03/19/2017 01:37:17,22.96,65.83,0.00,0.111,---,---,---
03/19/2017 01:38:17,22.98,66.49,0.00,0.147,---,---,---
03/19/2017 01:39:17,22.98,66.38,0.00,0.159,---,---,---
03/19/2017 01:40:17,22.98,66.35,0.00,0.140,---,---,---
03/19/2017 01:41:17,22.99,65.87,1.32,0.294,---,---,---
03/19/2017 01:42:17,23.01,65.81,2.08,0.350,---,---,---
03/19/2017 01:43:17,23.03,65.42,0.68,0.245,---,---,---
03/19/2017 01:44:17,23.05,65.92,0.00,0.181,---,---,---
03/19/2017 01:45:17,23.06,65.36,0.82,0.256,---,---,---
03/19/2017 01:46:17,23.07,64.94,1.69,0.322,---,---,---
03/19/2017 01:47:18,23.08,64.41,0.00,0.173,---,---,---
03/19/2017 01:48:17,23.09,65.15,0.18,0.207,---,---,---
03/19/2017 01:49:17,23.09,65.11,0.00,0.149,---,---,---
03/19/2017 01:50:17,23.10,65.47,0.48,0.230,---,---,---
03/19/2017 01:51:17,23.10,64.59,0.63,0.241,---,---,---
03/19/2017 01:52:17,23.10,64.65,0.52,0.233,---,---,---
03/19/2017 01:53:17,23.10,64.94,0.00,0.136,---,---,---
03/19/2017 01:54:17,23.10,64.65,0.00,0.183,---,---,---
03/19/2017 01:55:17,23.11,64.78,0.01,0.194,---,---,---
03/19/2017 01:56:17,23.11,64.93,1.06,0.274,---,---,---
03/19/2017 01:57:17,23.11,64.81,0.61,0.240,---,---,---
03/19/2017 01:58:18,23.12,65.50,1.59,0.314,---,---,---
03/19/2017 01:59:17,23.12,65.01,0.90,0.262,---,---,---
03/19/2017 02:00:17,23.12,65.29,2.06,0.349,---,---,---
03/19/2017 02:01:17,23.13,65.20,1.17,0.282,---,---,---
03/19/2017 02:02:17,23.13,65.33,0.95,0.266,---,---,---
03/19/2017 02:03:17,23.13,65.06,1.34,0.295,---,---,---
03/19/2017 02:04:17,23.14,64.96,1.42,0.301,---,---,---
03/19/2017 02:05:17,23.14,65.03,0.00,0.172,---,---,---
03/19/2017 02:06:17,23.14,65.06,0.51,0.232,---,---,---
03/19/2017 02:07:17,23.14,65.21,1.38,0.298,---,---,---
03/19/2017 02:08:17,23.14,65.30,0.02,0.195,---,---,---
03/19/2017 02:09:18,23.13,64.14,1.92,0.339,---,---,---
03/19/2017 02:10:17,23.13,64.98,0.55,0.235,---,---,---
03/19/2017 02:11:17,23.12,63.42,0.00,0.193,---,---,---
03/19/2017 02:12:17,23.08,62.37,0.00,0.189,---,---,---
03/19/2017 02:13:17,23.05,63.53,1.70,0.322,---,---,---
03/19/2017 02:14:17,23.00,63.21,0.78,0.253,---,---,---
03/19/2017 02:15:17,22.98,67.72,1.33,0.295,---,---,---
03/19/2017 02:16:17,23.00,71.23,1.53,0.309,---,---,---
03/19/2017 02:17:17,23.04,71.34,1.72,0.324,---,---,---
03/19/2017 02:18:17,23.07,71.74,0.16,0.206,---,---,---
03/19/2017 02:19:17,23.10,70.55,0.63,0.241,---,---,---
03/19/2017 02:20:18,23.13,70.43,0.21,0.209,---,---,---
03/19/2017 02:21:17,23.16,69.86,2.80,0.404,---,---,---
03/19/2017 02:22:17,23.21,71.15,0.57,0.237,---,---,---
03/19/2017 02:23:17,23.24,70.64,1.40,0.299,---,---,---
03/19/2017 02:24:17,23.27,69.63,1.72,0.324,---,---,---
03/19/2017 02:25:17,23.30,69.28,0.00,0.190,---,---,---
03/19/2017 02:26:17,23.29,59.20,2.23,0.362,---,---,---
03/19/2017 02:27:17,23.28,58.46,2.49,0.381,---,---,---
03/19/2017 02:28:17,23.26,58.28,0.40,0.224,---,---,---
03/19/2017 02:29:17,23.25,58.04,0.21,0.210,---,---,---
03/19/2017 02:30:17,23.23,57.94,0.00,0.130,---,---,---
03/19/2017 02:31:18,23.21,57.93,0.00,0.153,---,---,---
03/19/2017 02:32:17,23.20,57.87,1.33,0.294,---,---,---
03/19/2017 02:33:17,23.18,57.89,0.65,0.243,---,---,---
03/19/2017 02:34:17,23.17,57.77,0.09,0.200,---,---,---
03/19/2017 02:35:17,23.16,57.92,0.98,0.268,---,---,---
03/19/2017 02:36:17,23.15,58.35,0.47,0.229,---,---,---
03/19/2017 02:37:17,23.14,57.49,0.00,0.154,---,---,---
03/19/2017 02:38:17,23.13,57.04,0.01,0.194,---,---,---
03/19/2017 02:39:17,23.13,59.07,0.55,0.235,---,---,---
03/19/2017 02:40:17,23.09,55.81,1.58,0.313,---,---,---
03/19/2017 02:41:17,23.05,57.21,0.00,0.171,---,---,---
03/19/2017 02:42:18,22.99,56.87,0.84,0.257,---,---,---
03/19/2017 02:43:17,22.98,57.08,1.19,0.284,---,---,---
03/19/2017 02:44:17,22.92,57.36,2.44,0.378,---,---,---
03/19/2017 02:45:17,22.86,56.17,0.67,0.245,---,---,---
03/19/2017 02:46:17,22.82,56.81,0.00,0.173,---,---,---
03/19/2017 02:47:17,22.79,57.32,0.89,0.261,---,---,---
03/19/2017 02:48:17,22.75,56.66,0.13,0.204,---,---,---
03/19/2017 02:49:17,22.70,56.17,0.00,0.186,---,---,---
03/19/2017 02:50:17,22.66,56.16,2.86,0.408,---,---,---
03/19/2017 02:51:17,22.61,56.15,0.94,0.265,---,---,---
03/19/2017 02:52:17,22.57,56.28,0.64,0.243,---,---,---
03/19/2017 02:53:18,22.52,56.29,4.73,0.543,---,---,---
03/19/2017 02:54:17,22.48,56.38,0.00,0.149,---,---,---
03/19/2017 02:55:17,22.44,56.53,0.00,0.191,---,---,---
03/19/2017 02:56:17,22.40,56.55,0.00,0.164,---,---,---
03/19/2017 02:57:17,22.36,56.58,0.00,0.151,---,---,---
03/19/2017 02:58:17,22.32,56.70,0.26,0.213,---,---,---
03/19/2017 02:59:17,22.28,56.90,2.76,0.401,---,---,---
03/19/2017 03:00:17,22.25,56.89,0.00,0.159,---,---,---
03/19/2017 03:01:17,22.21,57.14,1.29,0.291,---,---,---
03/19/2017 03:02:17,22.19,57.12,0.00,0.189,---,---,---
03/19/2017 03:03:17,22.16,57.39,0.47,0.229,---,---,---
03/19/2017 03:04:18,22.13,57.46,1.46,0.304,---,---,---
03/19/2017 03:05:17,22.10,57.83,1.64,0.318,---,---,---
03/19/2017 03:06:17,22.07,58.14,0.00,0.120,---,---,---
03/19/2017 03:07:17,22.04,58.64,1.24,0.287,---,---,---
03/19/2017 03:08:17,22.02,58.94,1.07,0.275,---,---,---
03/19/2017 03:09:17,21.99,59.10,1.93,0.339,---,---,---
03/19/2017 03:10:17,21.96,59.04,0.00,0.159,---,---,---
03/19/2017 03:11:17,21.93,59.10,0.00,0.187,---,---,---
03/19/2017 03:12:17,21.90,58.96,1.10,0.277,---,---,---
03/19/2017 03:13:17,21.87,58.98,2.78,0.402,---,---,---
03/19/2017 03:14:17,21.84,59.15,1.57,0.313,---,---,---
03/19/2017 03:15:18,21.81,59.18,0.00,0.156,---,---,---
03/19/2017 03:16:17,21.79,58.92,0.56,0.236,---,---,---
03/19/2017 03:17:17,21.76,58.21,0.48,0.230,---,---,---
03/19/2017 03:18:17,21.74,58.64,0.00,0.160,---,---,---
03/19/2017 03:19:17,21.73,58.86,0.00,0.186,---,---,---
03/19/2017 03:20:17,21.72,58.20,0.00,0.157,---,---,---
03/19/2017 03:21:17,21.72,58.90,0.45,0.227,---,---,---
03/19/2017 03:22:17,21.71,58.35,0.00,0.154,---,---,---
03/19/2017 03:23:17,21.71,59.38,0.00,0.127,---,---,---
03/19/2017 03:24:17,21.71,59.80,0.00,0.144,---,---,---
03/19/2017 03:25:17,21.70,58.54,0.30,0.216,---,---,---
03/19/2017 03:26:18,21.71,59.30,0.06,0.198,---,---,---
03/19/2017 03:27:17,21.70,58.53,0.00,0.184,---,---,---
03/19/2017 03:28:17,21.69,58.76,0.76,0.252,---,---,---
03/19/2017 03:29:17,21.69,58.53,0.00,0.182,---,---,---
03/19/2017 03:30:17,21.68,58.48,1.68,0.321,---,---,---
03/19/2017 03:31:17,21.67,58.63,0.39,0.223,---,---,---
03/19/2017 03:32:18,21.65,58.44,0.21,0.209,---,---,---
03/19/2017 03:33:18,21.62,58.64,0.00,0.144,---,---,---
03/19/2017 03:34:18,21.60,58.33,0.02,0.195,---,---,---
03/19/2017 03:35:18,21.58,58.12,2.16,0.357,---,---,---
03/19/2017 03:36:18,21.54,58.54,0.38,0.223,---,---,---
03/19/2017 03:37:19,21.51,58.08,0.18,0.207,---,---,---
03/19/2017 03:38:18,21.48,57.88,0.00,0.143,---,---,---
03/19/2017 03:39:18,21.45,58.80,0.00,0.128,---,---,---
03/19/2017 03:40:18,21.41,58.15,0.00,0.136,---,---,---
03/19/2017 03:41:18,21.38,58.34,0.00,0.178,---,---,---
03/19/2017 03:42:18,21.35,57.74,0.47,0.229,---,---,---
03/19/2017 03:43:18,21.32,57.54,0.18,0.207,---,---,---
03/19/2017 03:44:18,21.29,57.57,0.00,0.157,---,---,---
03/19/2017 03:45:18,21.25,57.62,0.45,0.227,---,---,---
03/19/2017 03:46:18,21.22,57.64,0.00,0.188,---,---,---
03/19/2017 03:47:18,21.18,57.69,0.21,0.209,---,---,---
03/19/2017 03:48:19,21.15,57.79,0.07,0.199,---,---,---
03/19/2017 03:49:18,21.12,57.94,0.19,0.208,---,---,---
03/19/2017 03:50:18,21.09,58.03,0.16,0.206,---,---,---
03/19/2017 03:51:18,21.06,58.08,0.09,0.200,---,---,---
03/19/2017 03:52:18,21.03,58.27,1.48,0.305,---,---,---
03/19/2017 03:53:18,21.01,58.25,0.00,0.168,---,---,---
03/19/2017 03:54:18,20.98,58.40,1.69,0.322,---,---,---
03/19/2017 03:55:18,20.96,58.42,1.46,0.304,---,---,---
03/19/2017 03:56:18,20.94,58.62,0.00,0.156,---,---,---
03/19/2017 03:57:18,20.92,58.70,0.00,0.165,---,---,---
03/19/2017 03:58:18,20.90,58.73,0.77,0.252,---,---,---
03/19/2017 03:59:19,20.88,58.84,1.95,0.341,---,---,---
03/19/2017 04:00:18,20.86,58.95,0.50,0.232,---,---,---
03/19/2017 04:01:18,20.84,59.03,0.39,0.223,---,---,---
03/19/2017 04:02:18,20.83,59.02,0.30,0.216,---,---,---
03/19/2017 04:03:18,20.81,59.13,1.84,0.333,---,---,---
03/19/2017 04:04:18,20.80,59.25,0.07,0.199,---,---,---
03/19/2017 04:05:18,20.79,59.23,0.86,0.259,---,---,---
03/19/2017 04:06:18,20.77,59.26,0.94,0.265,---,---,---
03/19/2017 04:07:18,20.77,59.41,0.43,0.226,---,---,---
03/19/2017 04:08:18,20.76,59.46,0.66,0.243,---,---,---
03/19/2017 04:09:18,20.75,59.55,1.23,0.287,---,---,---
03/19/2017 04:10:19,20.73,59.58,0.32,0.218,---,---,---
03/19/2017 04:11:18,20.73,59.70,0.99,0.269,---,---,---
03/19/2017 04:12:18,20.71,59.66,0.31,0.217,---,---,---
03/19/2017 04:13:18,20.70,59.68,0.00,0.179,---,---,---
03/19/2017 04:14:18,20.69,59.73,1.61,0.315,---,---,---
03/19/2017 04:15:18,20.68,59.76,0.97,0.267,---,---,---
03/19/2017 04:16:18,20.67,59.83,1.55,0.311,---,---,---
03/19/2017 04:17:18,20.66,59.83,0.00,0.153,---,---,---
03/19/2017 04:18:18,20.66,59.84,2.53,0.384,---,---,---
03/19/2017 04:19:18,20.65,59.86,0.89,0.261,---,---,---
03/19/2017 04:20:18,20.64,59.93,0.55,0.235,---,---,---
03/19/2017 04:21:19,20.63,59.94,0.00,0.149,---,---,---
03/19/2017 04:22:18,20.62,59.92,0.14,0.204,---,---,---
03/19/2017 04:23:18,20.62,59.98,0.01,0.194,---,---,---
03/19/2017 04:24:18,20.61,60.03,0.99,0.269,---,---,---
03/19/2017 04:25:18,20.61,60.26,1.22,0.286,---,---,---
03/19/2017 04:26:18,20.61,60.28,0.40,0.224,---,---,---
03/19/2017 04:27:18,20.61,60.27,0.00,0.185,---,---,---
03/19/2017 04:28:18,20.62,60.18,0.07,0.199,---,---,---
03/19/2017 04:29:18,20.62,60.42,1.99,0.344,---,---,---
03/19/2017 04:30:18,20.63,60.53,1.04,0.273,---,---,---
03/19/2017 04:31:18,20.64,60.36,0.82,0.256,---,---,---
03/19/2017 04:32:19,20.66,60.84,0.00,0.175,---,---,---
03/19/2017 04:33:18,20.68,60.73,0.00,0.154,---,---,---
03/19/2017 04:34:18,20.70,60.54,0.70,0.247,---,---,---
03/19/2017 04:35:18,20.72,60.38,0.00,0.171,---,---,---
03/19/2017 04:36:18,20.76,63.33,1.43,0.302,---,---,---
03/19/2017 04:37:18,20.81,62.42,1.45,0.304,---,---,---
03/19/2017 04:38:18,20.87,60.45,1.58,0.314,---,---,---
03/19/2017 04:39:18,20.94,59.98,0.31,0.217,---,---,---
03/19/2017 04:40:18,21.00,59.65,0.46,0.228,---,---,---
03/19/2017 04:41:18,21.07,60.50,0.00,0.162,---,---,---
03/19/2017 04:42:18,21.16,61.36,0.00,0.152,---,---,---
03/19/2017 04:43:19,21.25,61.44,0.51,0.232,---,---,---
03/19/2017 04:44:18,21.35,61.42,0.28,0.215,---,---,---
03/19/2017 04:45:18,21.46,61.56,0.00,0.189,---,---,---
03/19/2017 04:46:18,21.58,61.49,0.00,0.180,---,---,---
03/19/2017 04:47:18,21.69,60.13,0.00,0.166,---,---,---
03/19/2017 04:48:18,21.79,59.68,0.00,0.186,---,---,---
03/19/2017 04:49:18,21.89,59.86,0.00,0.132,---,---,---
03/19/2017 04:50:18,21.99,59.44,0.00,0.150,---,---,---
03/19/2017 04:51:18,22.07,56.66,0.00,0.158,---,---,---
03/19/2017 04:52:18,22.13,56.82,0.00,0.111,---,---,---
03/19/2017 04:53:18,22.18,56.19,0.74,0.249,---,---,---
03/19/2017 04:54:19,22.20,56.16,0.69,0.246,---,---,---
03/19/2017 04:55:18,22.21,56.01,0.02,0.194,---,---,---
03/19/2017 04:56:18,22.20,55.98,0.00,0.154,---,---,---
03/19/2017 04:57:18,22.19,55.93,0.00,0.184,---,---,---
03/19/2017 04:58:18,22.16,55.99,0.00,0.126,---,---,---
03/19/2017 04:59:18,22.13,56.03,0.43,0.226,---,---,---
03/19/2017 05:00:18,22.10,55.91,0.00,0.174,---,---,---
03/19/2017 05:01:18,22.06,56.05,0.00,0.159,---,---,---
03/19/2017 05:02:18,22.03,56.03,0.00,0.162,---,---,---
03/19/2017 05:03:18,22.01,56.12,0.81,0.255,---,---,---
03/19/2017 05:04:18,21.98,56.12,0.00,0.170,---,---,---
03/19/2017 05:05:19,21.95,56.24,0.69,0.246,---,---,---
03/19/2017 05:06:18,21.92,56.21,0.00,0.170,---,---,---
03/19/2017 05:07:18,21.89,56.36,0.62,0.240,---,---,---
03/19/2017 05:08:18,21.86,56.54,0.24,0.211,---,---,---
03/19/2017 05:09:18,21.83,56.51,1.16,0.282,---,---,---
03/19/2017 05:10:18,21.81,56.95,1.67,0.320,---,---,---
03/19/2017 05:11:18,21.78,57.00,0.00,0.174,---,---,---
03/19/2017 05:12:18,21.75,56.92,0.00,0.141,---,---,---
03/19/2017 05:13:18,21.71,57.29,0.00,0.131,---,---,---
03/19/2017 05:14:18,21.67,57.38,0.81,0.255,---,---,---
03/19/2017 05:15:18,21.63,58.53,0.00,0.181,---,---,---
03/19/2017 05:16:19,21.66,69.43,0.99,0.269,---,---,---
03/19/2017 05:17:18,21.61,58.29,0.00,0.148,---,---,---
03/19/2017 05:18:18,21.60,58.02,0.00,0.153,---,---,---
03/19/2017 05:19:18,21.57,58.08,0.00,0.179,---,---,---
03/19/2017 05:20:18,21.54,58.13,0.00,0.143,---,---,---
03/19/2017 05:21:18,21.51,58.36,0.24,0.212,---,---,---
03/19/2017 05:22:18,21.48,58.47,0.00,0.145,---,---,---
03/19/2017 05:23:18,21.45,58.11,0.00,0.187,---,---,---
03/19/2017 05:24:18,21.42,58.56,0.00,0.188,---,---,---
03/19/2017 05:25:18,21.39,58.82,0.54,0.235,---,---,---
03/19/2017 05:26:18,21.37,58.80,1.97,0.343,---,---,---
03/19/2017 05:27:19,21.35,58.89,0.17,0.206,---,---,---
03/19/2017 05:28:18,21.33,58.69,0.00,0.179,---,---,---
03/19/2017 05:29:18,21.32,58.53,0.00,0.181,---,---,---
03/19/2017 05:30:18,21.30,58.38,0.21,0.209,---,---,---
03/19/2017 05:31:18,21.28,58.39,0.00,0.190,---,---,---
03/19/2017 05:32:18,21.26,58.88,0.77,0.252,---,---,---
03/19/2017 05:33:18,21.24,58.28,1.22,0.286,---,---,---
03/19/2017 05:34:18,21.22,58.13,0.00,0.174,---,---,---
03/19/2017 05:35:18,21.19,58.01,1.09,0.276,---,---,---
03/19/2017 05:36:18,21.17,58.16,0.00,0.180,---,---,---
03/19/2017 05:37:18,21.15,58.09,0.14,0.204,---,---,---
03/19/2017 05:38:19,21.13,58.52,0.83,0.257,---,---,---
03/19/2017 05:39:18,21.10,58.38,0.90,0.262,---,---,---
03/19/2017 05:40:18,21.08,58.30,0.33,0.219,---,---,---
03/19/2017 05:41:18,21.06,58.43,2.09,0.352,---,---,---
03/19/2017 05:42:18,21.03,58.41,0.49,0.230,---,---,---
03/19/2017 05:43:18,21.01,58.75,0.00,0.155,---,---,---
03/19/2017 05:44:18,20.99,58.32,0.84,0.257,---,---,---
03/19/2017 05:45:18,20.97,58.48,0.27,0.214,---,---,---
03/19/2017 05:46:18,20.95,58.59,0.00,0.164,---,---,---
03/19/2017 05:47:18,20.93,58.74,0.00,0.170,---,---,---
03/19/2017 05:48:18,20.91,58.75,0.00,0.154,---,---,---
03/19/2017 05:49:19,20.89,58.84,0.00,0.188,---,---,---
03/19/2017 05:50:18,20.88,58.55,1.12,0.279,---,---,---
03/19/2017 05:51:18,20.86,58.53,0.20,0.209,---,---,---
03/19/2017 05:52:18,20.83,58.44,0.92,0.263,---,---,---
03/19/2017 05:53:18,20.82,58.51,0.64,0.242,---,---,---
03/19/2017 05:54:18,20.80,58.58,0.75,0.250,---,---,---
03/19/2017 05:55:18,20.78,58.57,0.00,0.189,---,---,---
03/19/2017 05:56:18,20.76,58.97,0.00,0.185,---,---,---
03/19/2017 05:57:18,20.74,59.00,2.26,0.364,---,---,---
03/19/2017 05:58:18,20.73,59.02,0.94,0.265,---,---,---
03/19/2017 05:59:18,20.72,59.14,0.00,0.163,---,---,---
03/19/2017 06:00:19,20.70,59.14,0.00,0.150,---,---,---
03/19/2017 06:01:18,20.69,59.26,0.62,0.240,---,---,---
03/19/2017 06:02:18,20.68,60.11,0.20,0.208,---,---,---
03/19/2017 06:03:18,20.69,62.90,2.26,0.364,---,---,---
03/19/2017 06:04:18,20.68,59.79,2.31,0.367,---,---,---
03/19/2017 06:05:18,20.69,59.29,4.45,0.523,---,---,---
03/19/2017 06:06:18,20.71,59.17,5.22,0.577,---,---,---
03/19/2017 06:07:18,20.72,59.13,6.21,0.646,---,---,---
03/19/2017 06:08:18,20.73,59.22,5.20,0.576,---,---,---
03/19/2017 06:09:18,20.76,60.30,4.35,0.516,---,---,---
03/19/2017 06:10:18,20.81,59.99,2.70,0.397,---,---,---
03/19/2017 06:11:19,20.84,58.72,3.20,0.433,---,---,---
03/19/2017 06:12:18,20.85,58.26,6.23,0.647,---,---,---
03/19/2017 06:13:18,20.83,58.09,4.60,0.534,---,---,---
03/19/2017 06:14:18,20.81,58.15,1.55,0.311,---,---,---
03/19/2017 06:15:18,20.78,58.22,0.63,0.242,---,---,---
03/19/2017 06:16:18,20.74,58.51,0.36,0.221,---,---,---
03/19/2017 06:17:18,20.70,58.51,1.88,0.336,---,---,---
03/19/2017 06:18:18,20.66,58.57,1.06,0.274,---,---,---
03/19/2017 06:19:18,20.62,58.62,1.74,0.325,---,---,---
03/19/2017 06:20:18,20.57,58.82,0.98,0.268,---,---,---
03/19/2017 06:21:18,20.53,58.92,1.21,0.285,---,---,---
03/19/2017 06:22:19,20.49,59.04,2.64,0.392,---,---,---
03/19/2017 06:23:18,20.45,58.99,2.48,0.381,---,---,---
03/19/2017 06:24:18,20.42,59.11,7.78,0.750,---,---,---
03/19/2017 06:25:18,20.39,59.27,4.73,0.543,---,---,---
03/19/2017 06:26:18,20.36,59.32,1.65,0.319,---,---,---
03/19/2017 06:27:18,20.32,59.37,1.16,0.281,---,---,---
03/19/2017 06:28:18,20.29,59.34,1.50,0.307,---,---,---
03/19/2017 06:29:18,20.26,59.43,1.23,0.287,---,---,---
03/19/2017 06:30:18,20.23,59.98,2.08,0.351,---,---,---
03/19/2017 06:31:18,20.23,60.08,2.43,0.376,---,---,---
03/19/2017 06:32:18,20.21,59.96,2.19,0.359,---,---,---
03/19/2017 06:33:19,20.18,60.42,3.07,0.424,---,---,---
03/19/2017 06:34:18,20.17,60.55,4.00,0.491,---,---,---
03/19/2017 06:35:18,20.15,60.50,3.97,0.489,---,---,---
03/19/2017 06:36:18,20.11,60.39,3.91,0.485,---,---,---
03/19/2017 06:37:18,20.10,60.34,4.28,0.511,---,---,---
03/19/2017 06:38:18,20.08,60.46,5.42,0.591,---,---,---
03/19/2017 06:39:18,20.07,60.39,4.19,0.505,---,---,---
03/19/2017 06:40:18,20.06,60.43,3.59,0.462,---,---,---
03/19/2017 06:41:18,20.04,60.43,4.86,0.552,---,---,---
03/19/2017 06:42:18,20.03,60.58,3.37,0.445,---,---,---
03/19/2017 06:43:18,20.02,60.82,4.29,0.512,---,---,---
03/19/2017 06:44:19,20.01,60.83,5.87,0.623,---,---,---
03/19/2017 06:45:18,20.01,60.73,2.89,0.411,---,---,---
03/19/2017 06:46:18,20.00,60.79,3.93,0.486,---,---,---
03/19/2017 06:47:18,20.00,61.09,4.41,0.520,---,---,---
03/19/2017 06:48:18,20.00,61.37,3.92,0.486,---,---,---
03/19/2017 06:49:18,20.00,60.97,3.32,0.442,---,---,---
03/19/2017 06:50:18,19.99,61.28,3.67,0.467,---,---,---
03/19/2017 06:51:18,19.99,60.85,4.51,0.527,---,---,---
